"","1","1","1"
"4942",36,"clefable","round"
"4943",36,"clefable","echoed-voice"
"4944",36,"clefable","incinerate"
"4945",36,"clefable","retaliate"
"4946",36,"clefable","work-up"
"4947",36,"clefable","disarming-voice"
"4948",36,"clefable","confide"
"4949",36,"clefable","dazzling-gleam"
"4950",36,"clefable","power-up-punch"
"4951",36,"clefable","spotlight"
"4952",35,"clefairy","pound"
"4953",35,"clefairy","double-slap"
"4954",35,"clefairy","mega-punch"
"4955",35,"clefairy","fire-punch"
"4956",35,"clefairy","ice-punch"
"4957",35,"clefairy","thunder-punch"
"4958",35,"clefairy","mega-kick"
"4959",35,"clefairy","headbutt"
"4960",35,"clefairy","body-slam"
"4961",35,"clefairy","take-down"
"4962",35,"clefairy","double-edge"
"4963",35,"clefairy","growl"
"4964",35,"clefairy","sing"
"4965",35,"clefairy","flamethrower"
"4966",35,"clefairy","water-gun"
"4967",35,"clefairy","ice-beam"
"4968",35,"clefairy","blizzard"
"4969",35,"clefairy","bubble-beam"
"4970",35,"clefairy","submission"
"4971",35,"clefairy","counter"
"4972",35,"clefairy","seismic-toss"
"4973",35,"clefairy","strength"
"4974",35,"clefairy","solar-beam"
"4975",35,"clefairy","thunderbolt"
"4976",35,"clefairy","thunder-wave"
"4977",35,"clefairy","thunder"
"4978",35,"clefairy","dig"
"4979",35,"clefairy","toxic"
"4980",35,"clefairy","psychic"
"4981",35,"clefairy","rage"
"4982",35,"clefairy","teleport"
"4983",35,"clefairy","mimic"
"4984",35,"clefairy","double-team"
"4985",35,"clefairy","minimize"
"4986",35,"clefairy","defense-curl"
"4987",35,"clefairy","light-screen"
"4988",35,"clefairy","reflect"
"4989",35,"clefairy","bide"
"4990",35,"clefairy","metronome"
"4991",35,"clefairy","fire-blast"
"4992",35,"clefairy","skull-bash"
"4993",35,"clefairy","soft-boiled"
"4994",35,"clefairy","dream-eater"
"4995",35,"clefairy","flash"
"4996",35,"clefairy","psywave"
"4997",35,"clefairy","rest"
"4998",35,"clefairy","tri-attack"
"4999",35,"clefairy","substitute"
"5000",35,"clefairy","nightmare"
"5001",35,"clefairy","snore"
"5002",35,"clefairy","curse"
"5003",35,"clefairy","protect"
"5004",35,"clefairy","mud-slap"
"5005",35,"clefairy","zap-cannon"
"5006",35,"clefairy","icy-wind"
"5007",35,"clefairy","detect"
"5008",35,"clefairy","endure"
"5009",35,"clefairy","rollout"
"5010",35,"clefairy","swagger"
"5011",35,"clefairy","attract"
"5012",35,"clefairy","sleep-talk"
"5013",35,"clefairy","heal-bell"
"5014",35,"clefairy","return"
"5015",35,"clefairy","frustration"
"5016",35,"clefairy","safeguard"
"5017",35,"clefairy","dynamic-punch"
"5018",35,"clefairy","encore"
"5019",35,"clefairy","iron-tail"
"5020",35,"clefairy","moonlight"
"5021",35,"clefairy","hidden-power"
"5022",35,"clefairy","rain-dance"
"5023",35,"clefairy","sunny-day"
"5024",35,"clefairy","psych-up"
"5025",35,"clefairy","shadow-ball"
"5026",35,"clefairy","rock-smash"
"5027",35,"clefairy","facade"
"5028",35,"clefairy","focus-punch"
"5029",35,"clefairy","follow-me"
"5030",35,"clefairy","helping-hand"
"5031",35,"clefairy","trick"
"5032",35,"clefairy","role-play"
"5033",35,"clefairy","magic-coat"
"5034",35,"clefairy","recycle"
"5035",35,"clefairy","brick-break"
"5036",35,"clefairy","knock-off"
"5037",35,"clefairy","endeavor"
"5038",35,"clefairy","snatch"
"5039",35,"clefairy","secret-power"
"5040",35,"clefairy","hyper-voice"
"5041",35,"clefairy","meteor-mash"
"5042",35,"clefairy","cosmic-power"
"5043",35,"clefairy","signal-beam"
"5044",35,"clefairy","bounce"
"5045",35,"clefairy","covet"
"5046",35,"clefairy","calm-mind"
"5047",35,"clefairy","shock-wave"
"5048",35,"clefairy","water-pulse"
"5049",35,"clefairy","gravity"
"5050",35,"clefairy","wake-up-slap"
"5051",35,"clefairy","healing-wish"
"5052",35,"clefairy","natural-gift"
"5053",35,"clefairy","fling"
"5054",35,"clefairy","lucky-chant"
"5055",35,"clefairy","last-resort"
"5056",35,"clefairy","drain-punch"
"5057",35,"clefairy","zen-headbutt"
"5058",35,"clefairy","captivate"
"5059",35,"clefairy","stealth-rock"
"5060",35,"clefairy","grass-knot"
"5061",35,"clefairy","charge-beam"
"5062",35,"clefairy","wonder-room"
"5063",35,"clefairy","psyshock"
"5064",35,"clefairy","telekinesis"
"5065",35,"clefairy","after-you"
"5066",35,"clefairy","round"
"5067",35,"clefairy","echoed-voice"
"5068",35,"clefairy","stored-power"
"5069",35,"clefairy","incinerate"
"5070",35,"clefairy","retaliate"
"5071",35,"clefairy","bestow"
"5072",35,"clefairy","work-up"
"5073",35,"clefairy","disarming-voice"
"5074",35,"clefairy","moonblast"
"5075",35,"clefairy","confide"
"5076",35,"clefairy","dazzling-gleam"
"5077",35,"clefairy","power-up-punch"
"5078",35,"clefairy","spotlight"
"5079",34,"nidoking","mega-punch"
"5080",34,"nidoking","pay-day"
"5081",34,"nidoking","fire-punch"
"5082",34,"nidoking","ice-punch"
"5083",34,"nidoking","thunder-punch"
"5084",34,"nidoking","cut"
"5085",34,"nidoking","double-kick"
"5086",34,"nidoking","mega-kick"
"5087",34,"nidoking","headbutt"
"5088",34,"nidoking","horn-attack"
"5089",34,"nidoking","horn-drill"
"5090",34,"nidoking","tackle"
"5091",34,"nidoking","body-slam"
"5092",34,"nidoking","take-down"
"5093",34,"nidoking","thrash"
"5094",34,"nidoking","double-edge"
"5095",34,"nidoking","poison-sting"
"5096",34,"nidoking","roar"
"5097",34,"nidoking","flamethrower"
"5098",34,"nidoking","water-gun"
"5099",34,"nidoking","surf"
"5100",34,"nidoking","ice-beam"
"5101",34,"nidoking","blizzard"
"5102",34,"nidoking","bubble-beam"
"5103",34,"nidoking","hyper-beam"
"5104",34,"nidoking","peck"
"5105",34,"nidoking","submission"
"5106",34,"nidoking","counter"
"5107",34,"nidoking","seismic-toss"
"5108",34,"nidoking","strength"
"5109",34,"nidoking","thunderbolt"
"5110",34,"nidoking","thunder"
"5111",34,"nidoking","earthquake"
"5112",34,"nidoking","fissure"
"5113",34,"nidoking","dig"
"5114",34,"nidoking","toxic"
"5115",34,"nidoking","rage"
"5116",34,"nidoking","mimic"
"5117",34,"nidoking","double-team"
"5118",34,"nidoking","defense-curl"
"5119",34,"nidoking","reflect"
"5120",34,"nidoking","focus-energy"
"5121",34,"nidoking","bide"
"5122",34,"nidoking","fire-blast"
"5123",34,"nidoking","skull-bash"
"5124",34,"nidoking","rest"
"5125",34,"nidoking","rock-slide"
"5126",34,"nidoking","super-fang"
"5127",34,"nidoking","substitute"
"5128",34,"nidoking","thief"
"5129",34,"nidoking","snore"
"5130",34,"nidoking","curse"
"5131",34,"nidoking","protect"
"5132",34,"nidoking","sludge-bomb"
"5133",34,"nidoking","mud-slap"
"5134",34,"nidoking","icy-wind"
"5135",34,"nidoking","detect"
"5136",34,"nidoking","outrage"
"5137",34,"nidoking","sandstorm"
"5138",34,"nidoking","endure"
"5139",34,"nidoking","swagger"
"5140",34,"nidoking","fury-cutter"
"5141",34,"nidoking","attract"
"5142",34,"nidoking","sleep-talk"
"5143",34,"nidoking","return"
"5144",34,"nidoking","frustration"
"5145",34,"nidoking","dynamic-punch"
"5146",34,"nidoking","megahorn"
"5147",34,"nidoking","iron-tail"
"5148",34,"nidoking","hidden-power"
"5149",34,"nidoking","rain-dance"
"5150",34,"nidoking","sunny-day"
"5151",34,"nidoking","shadow-ball"
"5152",34,"nidoking","rock-smash"
"5153",34,"nidoking","whirlpool"
"5154",34,"nidoking","uproar"
"5155",34,"nidoking","torment"
"5156",34,"nidoking","facade"
"5157",34,"nidoking","focus-punch"
"5158",34,"nidoking","taunt"
"5159",34,"nidoking","helping-hand"
"5160",34,"nidoking","superpower"
"5161",34,"nidoking","brick-break"
"5162",34,"nidoking","secret-power"
"5163",34,"nidoking","rock-tomb"
"5164",34,"nidoking","shock-wave"
"5165",34,"nidoking","water-pulse"
"5166",34,"nidoking","natural-gift"
"5167",34,"nidoking","fling"
"5168",34,"nidoking","sucker-punch"
"5169",34,"nidoking","poison-jab"
"5170",34,"nidoking","aqua-tail"
"5171",34,"nidoking","dragon-pulse"
"5172",34,"nidoking","focus-blast"
"5173",34,"nidoking","earth-power"
"5174",34,"nidoking","giga-impact"
"5175",34,"nidoking","avalanche"
"5176",34,"nidoking","shadow-claw"
"5177",34,"nidoking","rock-climb"
"5178",34,"nidoking","stone-edge"
"5179",34,"nidoking","captivate"
"5180",34,"nidoking","stealth-rock"
"5181",34,"nidoking","hone-claws"
"5182",34,"nidoking","venoshock"
"5183",34,"nidoking","smack-down"
"5184",34,"nidoking","sludge-wave"
"5185",34,"nidoking","round"
"5186",34,"nidoking","echoed-voice"
"5187",34,"nidoking","chip-away"
"5188",34,"nidoking","incinerate"
"5189",34,"nidoking","quash"
"5190",34,"nidoking","bulldoze"
"5191",34,"nidoking","dragon-tail"
"5192",34,"nidoking","drill-run"
"5193",34,"nidoking","confide"
"5194",34,"nidoking","power-up-punch"
"5195",34,"nidoking","smart-strike"
"5196",33,"nidorino","cut"
"5197",33,"nidorino","double-kick"
"5198",33,"nidorino","headbutt"
"5199",33,"nidorino","horn-attack"
"5200",33,"nidorino","fury-attack"
"5201",33,"nidorino","horn-drill"
"5202",33,"nidorino","tackle"
"5203",33,"nidorino","body-slam"
"5204",33,"nidorino","take-down"
"5205",33,"nidorino","double-edge"
"5206",33,"nidorino","poison-sting"
"5207",33,"nidorino","leer"
"5208",33,"nidorino","water-gun"
"5209",33,"nidorino","ice-beam"
"5210",33,"nidorino","blizzard"
"5211",33,"nidorino","bubble-beam"
"5212",33,"nidorino","peck"
"5213",33,"nidorino","counter"
"5214",33,"nidorino","strength"
"5215",33,"nidorino","thunderbolt"
"5216",33,"nidorino","thunder"
"5217",33,"nidorino","dig"
"5218",33,"nidorino","toxic"
"5219",33,"nidorino","rage"
"5220",33,"nidorino","mimic"
"5221",33,"nidorino","double-team"
"5222",33,"nidorino","defense-curl"
"5223",33,"nidorino","reflect"
"5224",33,"nidorino","focus-energy"
"5225",33,"nidorino","bide"
"5226",33,"nidorino","skull-bash"
"5227",33,"nidorino","rest"
"5228",33,"nidorino","super-fang"
"5229",33,"nidorino","substitute"
"5230",33,"nidorino","thief"
"5231",33,"nidorino","snore"
"5232",33,"nidorino","curse"
"5233",33,"nidorino","protect"
"5234",33,"nidorino","sludge-bomb"
"5235",33,"nidorino","mud-slap"
"5236",33,"nidorino","detect"
"5237",33,"nidorino","endure"
"5238",33,"nidorino","swagger"
"5239",33,"nidorino","attract"
"5240",33,"nidorino","sleep-talk"
"5241",33,"nidorino","return"
"5242",33,"nidorino","frustration"
"5243",33,"nidorino","iron-tail"
"5244",33,"nidorino","hidden-power"
"5245",33,"nidorino","rain-dance"
"5246",33,"nidorino","sunny-day"
"5247",33,"nidorino","rock-smash"
"5248",33,"nidorino","flatter"
"5249",33,"nidorino","facade"
"5250",33,"nidorino","helping-hand"
"5251",33,"nidorino","secret-power"
"5252",33,"nidorino","shock-wave"
"5253",33,"nidorino","water-pulse"
"5254",33,"nidorino","natural-gift"
"5255",33,"nidorino","sucker-punch"
"5256",33,"nidorino","toxic-spikes"
"5257",33,"nidorino","poison-jab"
"5258",33,"nidorino","shadow-claw"
"5259",33,"nidorino","captivate"
"5260",33,"nidorino","hone-claws"
"5261",33,"nidorino","venoshock"
"5262",33,"nidorino","round"
"5263",33,"nidorino","echoed-voice"
"5264",33,"nidorino","drill-run"
"5265",33,"nidorino","confide"
"5266",33,"nidorino","smart-strike"
"5267",31,"nidoqueen","mega-punch"
"5268",31,"nidoqueen","pay-day"
"5269",31,"nidoqueen","fire-punch"
"5270",31,"nidoqueen","ice-punch"
"5271",31,"nidoqueen","thunder-punch"
"5272",31,"nidoqueen","scratch"
"5273",31,"nidoqueen","cut"
"5274",31,"nidoqueen","double-kick"
"5275",31,"nidoqueen","mega-kick"
"5276",31,"nidoqueen","headbutt"
"5277",31,"nidoqueen","horn-drill"
"5278",31,"nidoqueen","tackle"
"5279",31,"nidoqueen","body-slam"
"5280",31,"nidoqueen","take-down"
"5281",31,"nidoqueen","double-edge"
"5282",31,"nidoqueen","tail-whip"
"5283",31,"nidoqueen","poison-sting"
"5284",31,"nidoqueen","roar"
"5285",31,"nidoqueen","flamethrower"
"5286",31,"nidoqueen","water-gun"
"5287",31,"nidoqueen","surf"
"5288",31,"nidoqueen","ice-beam"
"5289",31,"nidoqueen","blizzard"
"5290",31,"nidoqueen","bubble-beam"
"5291",31,"nidoqueen","hyper-beam"
"5292",31,"nidoqueen","submission"
"5293",31,"nidoqueen","counter"
"5294",31,"nidoqueen","seismic-toss"
"5295",31,"nidoqueen","strength"
"5296",31,"nidoqueen","thunderbolt"
"5297",31,"nidoqueen","thunder"
"5298",31,"nidoqueen","earthquake"
"5299",31,"nidoqueen","fissure"
"5300",31,"nidoqueen","dig"
"5301",31,"nidoqueen","toxic"
"5302",31,"nidoqueen","rage"
"5303",31,"nidoqueen","mimic"
"5304",31,"nidoqueen","double-team"
"5305",31,"nidoqueen","defense-curl"
"5306",31,"nidoqueen","reflect"
"5307",31,"nidoqueen","bide"
"5308",31,"nidoqueen","fire-blast"
"5309",31,"nidoqueen","skull-bash"
"5310",31,"nidoqueen","rest"
"5311",31,"nidoqueen","rock-slide"
"5312",31,"nidoqueen","super-fang"
"5313",31,"nidoqueen","substitute"
"5314",31,"nidoqueen","thief"
"5315",31,"nidoqueen","snore"
"5316",31,"nidoqueen","curse"
"5317",31,"nidoqueen","protect"
"5318",31,"nidoqueen","sludge-bomb"
"5319",31,"nidoqueen","mud-slap"
"5320",31,"nidoqueen","icy-wind"
"5321",31,"nidoqueen","detect"
"5322",31,"nidoqueen","outrage"
"5323",31,"nidoqueen","sandstorm"
"5324",31,"nidoqueen","endure"
"5325",31,"nidoqueen","swagger"
"5326",31,"nidoqueen","fury-cutter"
"5327",31,"nidoqueen","attract"
"5328",31,"nidoqueen","sleep-talk"
"5329",31,"nidoqueen","return"
"5330",31,"nidoqueen","frustration"
"5331",31,"nidoqueen","dynamic-punch"
"5332",31,"nidoqueen","iron-tail"
"5333",31,"nidoqueen","hidden-power"
"5334",31,"nidoqueen","rain-dance"
"5335",31,"nidoqueen","sunny-day"
"5336",31,"nidoqueen","shadow-ball"
"5337",31,"nidoqueen","rock-smash"
"5338",31,"nidoqueen","whirlpool"
"5339",31,"nidoqueen","uproar"
"5340",31,"nidoqueen","torment"
"5341",31,"nidoqueen","facade"
"5342",31,"nidoqueen","focus-punch"
"5343",31,"nidoqueen","taunt"
"5344",31,"nidoqueen","helping-hand"
"5345",31,"nidoqueen","superpower"
"5346",31,"nidoqueen","brick-break"
"5347",31,"nidoqueen","secret-power"
"5348",31,"nidoqueen","rock-tomb"
"5349",31,"nidoqueen","aerial-ace"
"5350",31,"nidoqueen","shock-wave"
"5351",31,"nidoqueen","water-pulse"
"5352",31,"nidoqueen","natural-gift"
"5353",31,"nidoqueen","fling"
"5354",31,"nidoqueen","poison-jab"
"5355",31,"nidoqueen","aqua-tail"
"5356",31,"nidoqueen","dragon-pulse"
"5357",31,"nidoqueen","focus-blast"
"5358",31,"nidoqueen","earth-power"
"5359",31,"nidoqueen","giga-impact"
"5360",31,"nidoqueen","avalanche"
"5361",31,"nidoqueen","shadow-claw"
"5362",31,"nidoqueen","rock-climb"
"5363",31,"nidoqueen","stone-edge"
"5364",31,"nidoqueen","captivate"
"5365",31,"nidoqueen","stealth-rock"
"5366",31,"nidoqueen","hone-claws"
"5367",31,"nidoqueen","venoshock"
"5368",31,"nidoqueen","smack-down"
"5369",31,"nidoqueen","sludge-wave"
"5370",31,"nidoqueen","round"
"5371",31,"nidoqueen","echoed-voice"
"5372",31,"nidoqueen","chip-away"
"5373",31,"nidoqueen","incinerate"
"5374",31,"nidoqueen","quash"
"5375",31,"nidoqueen","bulldoze"
"5376",31,"nidoqueen","dragon-tail"
"5377",31,"nidoqueen","drill-run"
"5378",31,"nidoqueen","confide"
"5379",31,"nidoqueen","power-up-punch"
"5380",30,"nidorina","scratch"
"5381",30,"nidorina","cut"
"5382",30,"nidorina","double-kick"
"5383",30,"nidorina","headbutt"
"5384",30,"nidorina","horn-drill"
"5385",30,"nidorina","tackle"
"5386",30,"nidorina","body-slam"
"5387",30,"nidorina","take-down"
"5388",30,"nidorina","double-edge"
"5389",30,"nidorina","tail-whip"
"5390",30,"nidorina","poison-sting"
"5391",30,"nidorina","bite"
"5392",30,"nidorina","growl"
"5393",30,"nidorina","water-gun"
"5394",30,"nidorina","ice-beam"
"5395",30,"nidorina","blizzard"
"5396",30,"nidorina","bubble-beam"
"5397",30,"nidorina","counter"
"5398",30,"nidorina","strength"
"5399",30,"nidorina","thunderbolt"
"5400",30,"nidorina","thunder"
"5401",30,"nidorina","dig"
"5402",30,"nidorina","toxic"
"5403",30,"nidorina","rage"
"5404",30,"nidorina","mimic"
"5405",30,"nidorina","double-team"
"5406",30,"nidorina","defense-curl"
"5407",30,"nidorina","reflect"
"5408",30,"nidorina","bide"
"5409",30,"nidorina","skull-bash"
"5410",30,"nidorina","fury-swipes"
"5411",30,"nidorina","rest"
"5412",30,"nidorina","super-fang"
"5413",30,"nidorina","substitute"
"5414",30,"nidorina","thief"
"5415",30,"nidorina","snore"
"5416",30,"nidorina","curse"
"5417",30,"nidorina","protect"
"5418",30,"nidorina","sludge-bomb"
"5419",30,"nidorina","mud-slap"
"5420",30,"nidorina","detect"
"5421",30,"nidorina","endure"
"5422",30,"nidorina","swagger"
"5423",30,"nidorina","attract"
"5424",30,"nidorina","sleep-talk"
"5425",30,"nidorina","return"
"5426",30,"nidorina","frustration"
"5427",30,"nidorina","iron-tail"
"5428",30,"nidorina","hidden-power"
"5429",30,"nidorina","rain-dance"
"5430",30,"nidorina","sunny-day"
"5431",30,"nidorina","crunch"
"5432",30,"nidorina","rock-smash"
"5433",30,"nidorina","flatter"
"5434",30,"nidorina","facade"
"5435",30,"nidorina","helping-hand"
"5436",30,"nidorina","secret-power"
"5437",30,"nidorina","poison-fang"
"5438",30,"nidorina","aerial-ace"
"5439",30,"nidorina","shock-wave"
"5440",30,"nidorina","water-pulse"
"5441",30,"nidorina","natural-gift"
"5442",30,"nidorina","toxic-spikes"
"5443",30,"nidorina","poison-jab"
"5444",30,"nidorina","shadow-claw"
"5445",30,"nidorina","captivate"
"5446",30,"nidorina","hone-claws"
"5447",30,"nidorina","venoshock"
"5448",30,"nidorina","round"
"5449",30,"nidorina","echoed-voice"
"5450",30,"nidorina","confide"
"5451",28,"sandslash","scratch"
"5452",28,"sandslash","swords-dance"
"5453",28,"sandslash","cut"
"5454",28,"sandslash","sand-attack"
"5455",28,"sandslash","headbutt"
"5456",28,"sandslash","body-slam"
"5457",28,"sandslash","take-down"
"5458",28,"sandslash","double-edge"
"5459",28,"sandslash","poison-sting"
"5460",28,"sandslash","hyper-beam"
"5461",28,"sandslash","submission"
"5462",28,"sandslash","counter"
"5463",28,"sandslash","seismic-toss"
"5464",28,"sandslash","strength"
"5465",28,"sandslash","earthquake"
"5466",28,"sandslash","fissure"
"5467",28,"sandslash","dig"
"5468",28,"sandslash","toxic"
"5469",28,"sandslash","rage"
"5470",28,"sandslash","mimic"
"5471",28,"sandslash","double-team"
"5472",28,"sandslash","defense-curl"
"5473",28,"sandslash","bide"
"5474",28,"sandslash","swift"
"5475",28,"sandslash","skull-bash"
"5476",28,"sandslash","fury-swipes"
"5477",28,"sandslash","rest"
"5478",28,"sandslash","rock-slide"
"5479",28,"sandslash","super-fang"
"5480",28,"sandslash","slash"
"5481",28,"sandslash","substitute"
"5482",28,"sandslash","thief"
"5483",28,"sandslash","snore"
"5484",28,"sandslash","curse"
"5485",28,"sandslash","protect"
"5486",28,"sandslash","mud-slap"
"5487",28,"sandslash","detect"
"5488",28,"sandslash","sandstorm"
"5489",28,"sandslash","endure"
"5490",28,"sandslash","rollout"
"5491",28,"sandslash","swagger"
"5492",28,"sandslash","fury-cutter"
"5493",28,"sandslash","attract"
"5494",28,"sandslash","sleep-talk"
"5495",28,"sandslash","return"
"5496",28,"sandslash","frustration"
"5497",28,"sandslash","safeguard"
"5498",28,"sandslash","magnitude"
"5499",28,"sandslash","dynamic-punch"
"5500",28,"sandslash","rapid-spin"
"5501",28,"sandslash","iron-tail"
"5502",28,"sandslash","hidden-power"
"5503",28,"sandslash","sunny-day"
"5504",28,"sandslash","rock-smash"
"5505",28,"sandslash","facade"
"5506",28,"sandslash","focus-punch"
"5507",28,"sandslash","brick-break"
"5508",28,"sandslash","knock-off"
"5509",28,"sandslash","secret-power"
"5510",28,"sandslash","crush-claw"
"5511",28,"sandslash","rock-tomb"
"5512",28,"sandslash","sand-tomb"
"5513",28,"sandslash","aerial-ace"
"5514",28,"sandslash","covet"
"5515",28,"sandslash","gyro-ball"
"5516",28,"sandslash","natural-gift"
"5517",28,"sandslash","fling"
"5518",28,"sandslash","poison-jab"
"5519",28,"sandslash","x-scissor"
"5520",28,"sandslash","focus-blast"
"5521",28,"sandslash","earth-power"
"5522",28,"sandslash","giga-impact"
"5523",28,"sandslash","shadow-claw"
"5524",28,"sandslash","rock-climb"
"5525",28,"sandslash","stone-edge"
"5526",28,"sandslash","captivate"
"5527",28,"sandslash","stealth-rock"
"5528",28,"sandslash","hone-claws"
"5529",28,"sandslash","round"
"5530",28,"sandslash","bulldoze"
"5531",28,"sandslash","confide"
"5532",26,"raichu","mega-punch"
"5533",26,"raichu","pay-day"
"5534",26,"raichu","thunder-punch"
"5535",26,"raichu","mega-kick"
"5536",26,"raichu","headbutt"
"5537",26,"raichu","body-slam"
"5538",26,"raichu","take-down"
"5539",26,"raichu","double-edge"
"5540",26,"raichu","tail-whip"
"5541",26,"raichu","growl"
"5542",26,"raichu","hyper-beam"
"5543",26,"raichu","submission"
"5544",26,"raichu","counter"
"5545",26,"raichu","seismic-toss"
"5546",26,"raichu","strength"
"5547",26,"raichu","thunder-shock"
"5548",26,"raichu","thunderbolt"
"5549",26,"raichu","thunder-wave"
"5550",26,"raichu","thunder"
"5551",26,"raichu","dig"
"5552",26,"raichu","toxic"
"5553",26,"raichu","quick-attack"
"5554",26,"raichu","rage"
"5555",26,"raichu","mimic"
"5556",26,"raichu","double-team"
"5557",26,"raichu","defense-curl"
"5558",26,"raichu","light-screen"
"5559",26,"raichu","reflect"
"5560",26,"raichu","bide"
"5561",26,"raichu","swift"
"5562",26,"raichu","skull-bash"
"5563",26,"raichu","flash"
"5564",26,"raichu","rest"
"5565",26,"raichu","substitute"
"5566",26,"raichu","thief"
"5567",26,"raichu","snore"
"5568",26,"raichu","curse"
"5569",26,"raichu","protect"
"5570",26,"raichu","mud-slap"
"5571",26,"raichu","zap-cannon"
"5572",26,"raichu","detect"
"5573",26,"raichu","endure"
"5574",26,"raichu","rollout"
"5575",26,"raichu","swagger"
"5576",26,"raichu","attract"
"5577",26,"raichu","sleep-talk"
"5578",26,"raichu","return"
"5579",26,"raichu","frustration"
"5580",26,"raichu","dynamic-punch"
"5581",26,"raichu","iron-tail"
"5582",26,"raichu","hidden-power"
"5583",26,"raichu","rain-dance"
"5584",26,"raichu","rock-smash"
"5585",26,"raichu","facade"
"5586",26,"raichu","focus-punch"
"5587",26,"raichu","helping-hand"
"5588",26,"raichu","brick-break"
"5589",26,"raichu","knock-off"
"5590",26,"raichu","secret-power"
"5591",26,"raichu","signal-beam"
"5592",26,"raichu","covet"
"5593",26,"raichu","shock-wave"
"5594",26,"raichu","natural-gift"
"5595",26,"raichu","fling"
"5596",26,"raichu","magnet-rise"
"5597",26,"raichu","focus-blast"
"5598",26,"raichu","giga-impact"
"5599",26,"raichu","captivate"
"5600",26,"raichu","grass-knot"
"5601",26,"raichu","charge-beam"
"5602",26,"raichu","round"
"5603",26,"raichu","echoed-voice"
"5604",26,"raichu","volt-switch"
"5605",26,"raichu","electroweb"
"5606",26,"raichu","wild-charge"
"5607",26,"raichu","confide"
"5608",25,"pikachu","mega-punch"
"5609",25,"pikachu","pay-day"
"5610",25,"pikachu","thunder-punch"
"5611",25,"pikachu","slam"
"5612",25,"pikachu","mega-kick"
"5613",25,"pikachu","headbutt"
"5614",25,"pikachu","body-slam"
"5615",25,"pikachu","take-down"
"5616",25,"pikachu","double-edge"
"5617",25,"pikachu","tail-whip"
"5618",25,"pikachu","growl"
"5619",25,"pikachu","surf"
"5620",25,"pikachu","submission"
"5621",25,"pikachu","counter"
"5622",25,"pikachu","seismic-toss"
"5623",25,"pikachu","strength"
"5624",25,"pikachu","thunder-shock"
"5625",25,"pikachu","thunderbolt"
"5626",25,"pikachu","thunder-wave"
"5627",25,"pikachu","thunder"
"5628",25,"pikachu","dig"
"5629",25,"pikachu","toxic"
"5630",25,"pikachu","agility"
"5631",25,"pikachu","quick-attack"
"5632",25,"pikachu","rage"
"5633",25,"pikachu","mimic"
"5634",25,"pikachu","double-team"
"5635",25,"pikachu","defense-curl"
"5636",25,"pikachu","light-screen"
"5637",25,"pikachu","reflect"
"5638",25,"pikachu","bide"
"5639",25,"pikachu","swift"
"5640",25,"pikachu","skull-bash"
"5641",25,"pikachu","flash"
"5642",25,"pikachu","rest"
"5643",25,"pikachu","substitute"
"5644",25,"pikachu","snore"
"5645",25,"pikachu","curse"
"5646",25,"pikachu","protect"
"5647",25,"pikachu","mud-slap"
"5648",25,"pikachu","zap-cannon"
"5649",25,"pikachu","detect"
"5650",25,"pikachu","endure"
"5651",25,"pikachu","rollout"
"5652",25,"pikachu","swagger"
"5653",25,"pikachu","spark"
"5654",25,"pikachu","attract"
"5655",25,"pikachu","sleep-talk"
"5656",25,"pikachu","return"
"5657",25,"pikachu","frustration"
"5658",25,"pikachu","dynamic-punch"
"5659",25,"pikachu","iron-tail"
"5660",25,"pikachu","hidden-power"
"5661",25,"pikachu","rain-dance"
"5662",25,"pikachu","rock-smash"
"5663",25,"pikachu","facade"
"5664",25,"pikachu","focus-punch"
"5665",25,"pikachu","helping-hand"
"5666",25,"pikachu","brick-break"
"5667",25,"pikachu","knock-off"
"5668",25,"pikachu","secret-power"
"5669",25,"pikachu","signal-beam"
"5670",25,"pikachu","covet"
"5671",25,"pikachu","shock-wave"
"5672",25,"pikachu","natural-gift"
"5673",25,"pikachu","feint"
"5674",25,"pikachu","fling"
"5675",25,"pikachu","magnet-rise"
"5676",25,"pikachu","discharge"
"5677",25,"pikachu","captivate"
"5678",25,"pikachu","grass-knot"
"5679",25,"pikachu","charge-beam"
"5680",25,"pikachu","electro-ball"
"5681",25,"pikachu","round"
"5682",25,"pikachu","echoed-voice"
"5683",25,"pikachu","volt-switch"
"5684",25,"pikachu","electroweb"
"5685",25,"pikachu","wild-charge"
"5686",25,"pikachu","play-nice"
"5687",25,"pikachu","confide"
"5688",25,"pikachu","nuzzle"
"5689",24,"arbok","bind"
"5690",24,"arbok","headbutt"
"5691",24,"arbok","body-slam"
"5692",24,"arbok","wrap"
"5693",24,"arbok","take-down"
"5694",24,"arbok","double-edge"
"5695",24,"arbok","poison-sting"
"5696",24,"arbok","leer"
"5697",24,"arbok","bite"
"5698",24,"arbok","acid"
"5699",24,"arbok","hyper-beam"
"5700",24,"arbok","strength"
"5701",24,"arbok","mega-drain"
"5702",24,"arbok","earthquake"
"5703",24,"arbok","fissure"
"5704",24,"arbok","dig"
"5705",24,"arbok","toxic"
"5706",24,"arbok","rage"
"5707",24,"arbok","mimic"
"5708",24,"arbok","screech"
"5709",24,"arbok","double-team"
"5710",24,"arbok","haze"
"5711",24,"arbok","bide"
"5712",24,"arbok","skull-bash"
"5713",24,"arbok","glare"
"5714",24,"arbok","rest"
"5715",24,"arbok","rock-slide"
"5716",24,"arbok","substitute"
